ID,Name,Career Growth,JoinedYear,Tenure,Age,Maritial Status,Total Salary,Promotions,Training,Gender,Working Hours,Experience,Performance Rating,No.of Leaves,Participation of Activities,churn
E004182,BTIYQEGMWFP,0,2001,14,30,0,54000.0,0,0,0,10,0,5,12,0.0,1
E004183,KKOSX,0,2008,7,34,1,24000.0,0,0,0,8,0,2,5,0.0,1
E004184,ZYFOIL,0,1997,18,44,0,18000.0,0,0,0,10,0,4,3,0.0,0
E004185,DDUFOGVPW,0,1999,16,39,0,54000.0,0,0,0,9,0,2,5,0.0,1
E004186,WYCPCUWQAO,0,2001,14,23,0,54000.0,0,0,0,10,0,2,16,0.0,1
E004187,LJZLQZSA,0,2013,2,42,1,90000.0,0,0,1,10,0,1,0,0.0,1
E004188,WYZKSBTKH,0,2013,2,41,0,60000.0,0,0,1,9,0,3,0,0.0,1
E004189,DYPDQWMLM,0,1999,16,50,0,60000.0,0,0,1,9,0,2,1,0.0,1
E00419,BDMBVFAMY,0,2012,3,49,1,90000.0,0,0,0,9,0,5,2,0.0,1
E004190,ZZLDSLHSWE,0,1999,16,23,0,24000.0,0,0,1,10,0,3,16,0.0,0
E004191,KWPEUQLM,0,2011,4,47,0,24000.0,0,0,1,9,0,5,12,0.0,1
E004192,POAYFZB,0,2009,6,50,0,18000.0,0,0,0,8,0,4,13,0.0,1
E004193,OPCUTYOSU,0,2008,7,42,0,36000.0,0,0,0,9,0,5,15,0.0,1
E004194,FBPWHHXBAT,0,2002,13,33,1,90000.0,0,0,0,9,0,1,13,0.0,0
E004195,FOPZMHTDDO,0,2010,5,47,1,180000.0,0,0,0,8,0,4,20,0.0,1
E004196,QMCIYYMQH,0,2003,12,31,1,54000.0,0,0,0,9,0,4,13,0.0,1
E004197,TIEKDUOPAM,0,2006,9,29,1,90000.0,0,0,0,8,0,3,19,0.0,0
E004198,PSAVLMSUP,0,2011,4,20,0,54000.0,0,0,1,10,0,3,1,0.0,1
E004199,VZPNFILE,0,2011,4,28,1,60000.0,0,0,0,8,0,1,3,0.0,1
E0042,BGTGNI,0,1998,17,31,0,36000.0,0,0,1,10,0,5,14,0.0,1
E00420,VQKSFTUYAS,0,2009,6,22,1,36000.0,0,0,0,10,0,5,0,0.0,1
E004200,PMBPTRRSFB,0,2001,14,37,0,60000.0,0,0,1,8,0,3,2,0.0,1
E004201,QWLZDWYVD,0,2005,10,25,0,90000.0,0,0,0,10,0,3,0,0.0,1
E004202,UXBOGCKRCQ,0,2005,10,42,1,60000.0,0,0,0,8,0,2,5,0.0,1
E004203,COXOMUNAI,0,2011,4,32,0,24000.0,0,0,0,10,0,2,15,0.0,1
E004204,SZQSIU,0,2012,3,42,0,90000.0,0,0,0,8,0,4,6,0.0,1
E004205,PEAIM,0,2012,3,25,1,54000.0,0,0,1,9,0,3,12,0.0,1
E004206,BLEWIMW,0,2010,5,26,0,24000.0,0,0,0,10,0,5,12,0.0,0
E004207,YZHWCTLDN,0,2012,3,21,0,36000.0,0,0,0,9,0,2,1,0.0,1
E004208,FLJQKSNUGDMY,0,2006,9,31,0,24000.0,0,0,0,10,0,4,15,0.0,1
E004209,WQPCYNPF,0,2006,9,24,0,54000.0,0,0,0,10,0,3,16,0.0,1
E00421,KPAGDKPOHQDD,0,2010,5,27,0,54000.0,0,0,1,8,0,1,16,0.0,1
E004210,CHPOKQ,0,2006,9,44,0,54000.0,0,0,1,8,0,5,8,0.0,1
E004211,UMNRLTNIRB,0,2015,0,25,0,90000.0,0,0,1,8,0,3,1,0.0,1
E004212,LPEQLQL,0,2003,12,22,0,18000.0,0,0,0,10,0,5,18,0.0,1
E004213,AJMFZA,0,1997,18,48,0,60000.0,0,0,0,8,0,4,7,0.0,1
E004214,OBMHKSENFS,0,2001,14,31,0,24000.0,0,0,0,8,0,4,4,0.0,1
E004215,KLNSBSJ,0,2004,11,33,1,90000.0,0,0,0,8,0,4,19,0.0,1
E004216,ARKYYXFA,0,2012,3,46,0,60000.0,0,0,0,10,0,3,7,0.0,1
E004217,XWADWB,0,1999,16,40,0,24000.0,0,0,1,8,0,5,18,0.0,1
E004218,LJACGWID,0,2005,10,29,0,54000.0,0,0,0,9,0,5,15,0.0,1
E004219,YLRUQMTXEKRXQ,0,1999,16,28,0,54000.0,0,0,1,8,0,5,20,0.0,1
E00422,HUNTOK,0,2007,8,26,1,90000.0,0,0,0,10,0,3,11,0.0,1
E004220,QAURFOJSAXM,0,2013,2,45,1,18000.0,0,0,0,10,0,5,9,0.0,1
E004221,MFNIPWAF,0,2013,2,32,1,90000.0,0,0,1,8,0,1,17,0.0,1
E004222,JGWYA,0,2008,7,29,1,24000.0,0,0,0,9,0,2,16,0.0,1
E004223,RNNHTWUT,0,1996,19,35,1,54000.0,0,0,0,8,0,4,14,0.0,0
E004224,CCIREWPQVUKNSX,0,2013,2,22,0,24000.0,0,0,1,9,0,2,4,0.0,1
E004225,RHZWLPMJ,0,2012,3,49,0,90000.0,0,0,0,10,0,2,14,0.0,1
E004226,ZLCUXPVRKUQWF,0,1996,19,48,0,54000.0,0,0,1,10,0,1,11,0.0,1
E004227,EKHHQCYQOGHBF,0,2014,1,31,1,54000.0,0,0,0,9,0,1,3,0.0,1
E004228,QIDMKMBIT,0,2000,15,40,0,18000.0,0,0,0,9,0,4,12,0.0,1
E004229,PAZOIQCIVA,0,2002,13,20,1,90000.0,0,0,1,8,0,3,4,0.0,1
E00423,JYFELAE,0,1998,17,20,1,54000.0,0,0,0,8,0,3,18,0.0,1
E004230,KJQBIL,0,2005,10,46,0,60000.0,0,0,0,9,0,3,18,0.0,1
E004231,VCOWWSSCL,0,2004,11,32,0,18000.0,0,0,0,9,0,3,0,0.0,1
E004232,TGJZKQ,0,2005,10,24,0,54000.0,0,0,0,10,0,2,15,0.0,1
E004233,BXGUVGX,0,2010,5,50,1,180000.0,0,0,0,10,0,5,14,0.0,1
E004234,ZPJST,0,1997,18,42,0,36000.0,0,0,0,8,0,4,3,0.0,1
E004235,ZDUNGH,0,1999,16,46,1,60000.0,0,0,0,10,0,2,3,0.0,0
E004236,PPNWCETTX,0,2013,2,21,0,36000.0,0,0,1,9,0,5,17,0.0,1
E004237,TJBTM,0,2013,2,50,1,54000.0,0,0,0,8,0,4,6,0.0,1
E004238,AEVOXUHIW,0,2002,13,50,1,24000.0,0,0,0,10,0,1,7,0.0,1
E004239,OYTUYDD,0,2015,0,34,0,54000.0,0,0,1,9,0,2,5,0.0,0
E00424,DRIYXDGKJHJ,0,2014,1,50,0,24000.0,0,0,0,10,0,5,0,0.0,1
E004240,UXUYEUBKS,0,2004,11,33,1,90000.0,0,0,1,9,0,4,20,0.0,1
E004241,YIYGRDIQ,0,2002,13,48,0,54000.0,0,0,0,9,0,5,17,0.0,1
E004242,HWIQDXFDTQUD,0,2007,8,34,0,60000.0,0,0,0,10,0,2,1,0.0,1
E004243,BVKMNHM,0,2006,9,28,0,60000.0,0,0,0,9,0,1,3,0.0,0
E004244,VSCTZDPI,0,2010,5,25,0,54000.0,0,0,1,9,0,5,4,0.0,0
E004245,VLFOBCMBIHU,0,2011,4,20,0,18000.0,0,0,0,8,0,2,7,0.0,1
E004246,AJPEJPDEF,0,2003,12,36,0,90000.0,0,0,1,8,0,3,19,0.0,0
E004247,RGHIXY,0,2005,10,39,1,24000.0,0,0,0,8,0,2,11,0.0,1
E004248,QYKFVSCUBQ,0,2001,14,48,0,36000.0,0,0,0,9,0,1,1,0.0,1
E004249,NNPICB,0,2006,9,21,1,24000.0,0,0,0,10,0,5,10,0.0,1
E00425,FUDQZNL,0,1997,18,39,0,90000.0,0,0,1,10,0,5,18,0.0,1
E004250,BYAHAWAN,0,2008,7,20,0,54000.0,0,0,0,8,0,3,2,0.0,1
E004251,PNUOAVFNC,0,1996,19,46,0,60000.0,0,0,0,8,0,5,10,0.0,1
E004252,PLJBECAT,0,1997,18,41,0,90000.0,0,0,0,9,0,5,14,0.0,1
E004253,YQHRU,0,2015,0,34,0,180000.0,0,0,0,9,0,5,16,0.0,1
E004254,UNFUQJVRDYE,0,2000,15,33,1,54000.0,0,0,0,8,0,4,11,0.0,1
E004255,OYJMRXDL,0,2005,10,50,0,54000.0,0,0,0,10,0,2,16,0.0,0
E004256,PGSBIKVII,0,2000,15,20,0,54000.0,0,0,0,9,0,5,2,0.0,1
E004257,QTZLSD,0,2004,11,41,1,54000.0,0,0,1,8,0,2,13,0.0,1
E004258,NQOKQXCFNSEB,0,2007,8,31,0,18000.0,0,0,1,10,0,1,20,0.0,0
E004259,MYDWZLUU,0,1998,17,48,0,54000.0,0,0,0,9,0,3,17,0.0,0
E00426,QKOVDRSQ,0,2003,12,46,0,180000.0,0,0,0,9,0,4,7,0.0,1
E004260,CGTPOLE,0,2005,10,40,0,18000.0,0,0,0,9,0,3,3,0.0,0
E004261,RSXVQRDUAN,0,2009,6,37,0,24000.0,0,0,0,10,0,4,18,0.0,1
E004262,KPSSZCW,0,2011,4,45,0,24000.0,0,0,1,9,0,2,19,0.0,1
E004263,XGCDIZK,0,2003,12,24,0,36000.0,0,0,1,8,0,1,2,0.0,1
E004264,IOXUGQKJK,0,2012,3,29,0,54000.0,0,0,1,9,0,1,6,0.0,1
E004265,QFFTIRBTJL,0,2000,15,47,0,18000.0,0,0,0,8,0,3,10,0.0,1
E004266,WSQCBNC,0,2009,6,25,1,54000.0,0,0,0,9,0,2,10,0.0,1
E004267,SJPIBM,0,2014,1,35,0,54000.0,0,0,0,8,0,5,15,0.0,1
E004268,IKUKYLFGQ,0,2007,8,26,1,54000.0,0,0,0,9,0,3,7,0.0,1
E004269,LGGCHHHR,0,2009,6,44,0,54000.0,0,0,1,9,0,3,9,0.0,0
E00427,YWHALRYJK,0,2008,7,20,1,60000.0,0,0,0,8,0,4,15,0.0,0
E004270,MUMZHBGGSGSVK,0,2007,8,45,0,90000.0,0,0,0,8,0,2,15,0.0,0
E004271,LSWDV,0,2013,2,40,0,54000.0,0,0,1,8,0,5,6,0.0,0
E004272,ZFKVSLAB,0,2005,10,27,0,18000.0,0,0,1,8,0,4,8,0.0,1
E004273,UOQLSOSHCY,0,1997,18,34,0,60000.0,0,0,0,9,0,4,20,0.0,1
E004274,HOFIIJTP,0,2005,10,46,0,90000.0,0,0,1,10,0,2,14,0.0,1
E004275,ERTLHG,0,2008,7,39,0,24000.0,0,0,1,10,0,1,3,0.0,0
E004276,HGDLFDDVF,0,2004,11,38,0,54000.0,0,0,1,10,0,1,14,0.0,1
E004277,PJVEDVO,0,2012,3,40,1,60000.0,0,0,0,8,0,2,20,0.0,0
E004278,INLWWJJU,0,2001,14,25,0,24000.0,0,0,0,10,0,4,20,0.0,1
E004279,SZOQHT,0,1998,17,25,0,54000.0,0,0,0,8,0,4,3,0.0,1
E00428,NNASSACEBY,0,1998,17,43,0,54000.0,0,0,1,10,0,1,14,0.0,1
E004280,ISEAGGQRYHI,0,2006,9,21,0,24000.0,0,0,0,9,0,5,13,0.0,1
E004281,OTKMQCHS,0,2013,2,23,0,60000.0,0,0,0,8,0,3,20,0.0,1
E004282,TQEFFYREEQ,0,2010,5,45,0,24000.0,0,0,0,8,0,2,3,0.0,1
E004283,ADVKIMKDMW,0,2008,7,38,0,24000.0,0,0,0,10,0,2,13,0.0,1
E004284,QEXMOPTE,0,2007,8,23,0,24000.0,0,0,0,10,0,2,17,0.0,1
E004285,BUMSYNGNM,0,1997,18,44,0,24000.0,0,0,1,9,0,2,9,0.0,0
E004286,MVLNDCE,0,2006,9,31,0,54000.0,0,0,0,9,0,3,19,0.0,1
E004287,RUHTGPGAXAG,0,2014,1,26,1,24000.0,0,0,0,8,0,1,12,0.0,1
E004288,KADZGJ,0,2002,13,42,1,54000.0,0,0,1,10,0,5,1,0.0,1
E004289,XSATZQ,0,2005,10,36,0,54000.0,0,0,0,9,0,2,0,0.0,1
E00429,ZEPIKMHEPSE,0,2014,1,22,1,24000.0,0,0,1,9,0,5,13,0.0,1
E004290,SPYKDIEATL,0,1996,19,31,0,54000.0,0,0,0,9,0,5,7,0.0,1
E004291,AYTUTNAUYJ,0,2007,8,40,1,180000.0,0,0,0,10,0,1,12,0.0,0
E004292,TLIFNA,0,2010,5,45,0,60000.0,0,0,1,9,0,3,8,0.0,1
E004293,TUGPMUTCBJY,0,1998,17,22,0,54000.0,0,0,1,9,0,5,8,0.0,1
E004294,SEALINFJDOMARI,0,2015,0,49,0,54000.0,0,0,1,9,0,1,18,0.0,1
E004295,PDAGSKU,0,2006,9,40,0,18000.0,0,0,1,8,0,4,7,0.0,1
E004296,GGVDDB,0,2001,14,46,1,54000.0,0,0,1,10,0,1,15,0.0,1
E004297,MOFHDKIZH,0,2009,6,44,0,24000.0,0,0,0,9,0,3,6,0.0,0
E004298,TCSTZ,0,2009,6,39,1,36000.0,0,0,0,9,0,4,6,0.0,0
E004299,ONHDO,0,2001,14,41,0,90000.0,0,0,1,9,0,2,6,0.0,0
E0043,ZFOLLQ,0,2002,13,38,0,24000.0,0,0,0,8,0,1,3,0.0,1
E00430,HKAPCTLYXD,0,2006,9,21,0,60000.0,0,0,0,8,0,4,16,0.0,1
E004300,FGICHDABZ,0,1996,19,41,0,36000.0,0,0,0,10,0,1,8,0.0,1
E004301,GYHOZCFPLGJ,0,1999,16,30,1,18000.0,0,0,0,9,0,3,3,0.0,1
E004302,DMRFTRHEPX,0,1997,18,20,0,54000.0,0,0,0,8,0,1,10,0.0,1
E004303,RNYGQBWSJN,0,1998,17,30,0,24000.0,0,0,0,8,0,1,15,0.0,0
E004304,PKFBFVRVFQY,0,2002,13,42,0,18000.0,0,0,1,10,0,5,17,0.0,0
E004305,GSFBKAGE,0,2006,9,40,0,54000.0,0,0,1,8,0,1,8,0.0,1
E004306,ZYOBJTKR,0,1998,17,23,1,24000.0,0,0,1,9,0,2,17,0.0,1
E004307,FDLUEBZMGFX,0,2001,14,44,1,54000.0,0,0,0,8,0,5,4,0.0,0
E004308,TVXTDNK,0,2012,3,41,1,54000.0,0,0,0,8,0,1,5,0.0,1
E004309,JRYILA,0,2001,14,26,1,54000.0,0,0,1,10,0,1,19,0.0,1
E00431,VBCUZAXOZQ,0,2001,14,37,0,18000.0,0,0,1,10,0,4,13,0.0,1
E004310,SDXCOMA,0,1996,19,45,0,18000.0,0,0,1,10,0,1,6,0.0,0
E004311,QFOGOOKYIJJN,0,2006,9,27,1,24000.0,0,0,0,10,0,1,19,0.0,1
E004312,ITPULHDL,0,2003,12,37,1,54000.0,0,0,0,10,0,4,20,0.0,0
E004313,ODLPOC,0,2015,0,27,0,54000.0,0,0,0,8,0,3,15,0.0,0
E004314,OLZPVRAKMO,0,2004,11,47,1,18000.0,0,0,0,8,0,1,16,0.0,0
E004315,LRLVKHNUYRDDCRIH,0,2014,1,25,0,54000.0,0,0,1,9,0,4,18,0.0,1
E004316,TLILBWK,0,2003,12,38,0,24000.0,0,0,1,10,0,2,13,0.0,1
E004317,YDVOOAS,0,2000,15,48,0,18000.0,0,0,0,9,0,4,18,0.0,0
E004318,BDFRU,0,2000,15,49,0,90000.0,0,0,0,10,0,5,20,0.0,1
E004319,BFXAD,0,2015,0,21,0,90000.0,0,0,0,8,0,1,0,0.0,1
E00432,DHLHVAF,0,2015,0,41,0,18000.0,0,0,1,8,0,1,1,0.0,1
E004320,QSJZEES,0,1997,18,29,1,60000.0,0,0,0,9,0,2,14,0.0,0
E004321,MGDNY,0,2012,3,43,0,90000.0,0,0,0,8,0,2,16,0.0,1
E004322,SKJAC,0,2007,8,24,1,54000.0,0,0,0,9,0,3,18,0.0,1
E004323,BXTJNONV,0,2008,7,41,1,54000.0,0,0,0,8,0,1,2,0.0,1
E004324,XVNCGNDYN,0,2008,7,44,1,54000.0,0,0,0,8,0,3,19,0.0,1
E004325,MVLJMRDFTL,0,2009,6,41,1,18000.0,0,0,0,9,0,5,2,0.0,0
E004326,KIEGQCIDCWZH,0,1997,18,26,1,54000.0,0,0,1,10,0,3,15,0.0,1
E004327,XGWPTR,0,2013,2,28,0,54000.0,0,0,0,10,0,4,8,0.0,1
E004328,VQHPEBLL,0,2004,11,47,1,36000.0,0,0,0,9,0,3,18,0.0,0
E004329,LHDFCIYM,0,2001,14,49,1,54000.0,0,0,0,10,0,3,8,0.0,1
E00433,XXMGZOQL,0,2005,10,20,0,90000.0,0,0,0,9,0,4,13,0.0,0
E004330,KQPDZHZRXSK,0,2013,2,29,0,36000.0,0,0,0,8,0,4,9,0.0,1
E004331,TJTPQFKZGOIY,0,1997,18,28,0,60000.0,0,0,0,9,0,1,16,0.0,1
E004332,ONACVUAXSX,0,2011,4,29,0,18000.0,0,0,1,9,0,4,18,0.0,1
E004333,ASVVEGDR,0,2005,10,44,0,90000.0,0,0,0,10,0,3,6,0.0,1
E004334,BSYFLLX,0,2001,14,50,1,60000.0,0,0,0,9,0,4,13,0.0,1
E004335,PZGTPNOVPNUNV,0,2004,11,45,0,60000.0,0,0,0,9,0,3,2,0.0,0
E004336,RLKGZBE,0,1999,16,33,0,90000.0,0,0,0,8,0,4,0,0.0,1
E004337,YBKCAOTPKYXIRCO,0,1998,17,48,0,24000.0,0,0,0,8,0,1,19,0.0,1
E004338,GTGTULQOR,0,1998,17,37,1,24000.0,0,0,1,10,0,5,14,0.0,0
E004339,TJPNMJZMXV,0,2007,8,38,0,54000.0,0,0,0,9,0,2,2,0.0,1
E00434,PLHJZ,0,2011,4,25,0,24000.0,0,0,0,9,0,3,6,0.0,1
E004340,ZXCBTAS,0,2001,14,49,0,18000.0,0,0,1,10,0,3,10,0.0,1
E004341,XWCOKT,0,2002,13,47,0,54000.0,0,0,0,9,0,5,8,0.0,0
E004342,YJCNYUM,0,2006,9,47,1,54000.0,0,0,1,8,0,3,9,0.0,1
E004343,IBLJST,0,1998,17,32,0,24000.0,0,0,0,10,0,2,15,0.0,1
E004344,VWGSAHPVL,0,2010,5,24,1,24000.0,0,0,0,9,0,3,16,0.0,1
E004345,OQOPIMYDJJR,0,2007,8,42,0,54000.0,0,0,1,10,0,2,0,0.0,1
E004346,VVBNEFD,0,2004,11,27,0,54000.0,0,0,0,10,0,1,6,0.0,1
E004347,HOQQEHZ,0,2009,6,27,0,54000.0,0,0,1,10,0,1,0,0.0,1
E004348,OAHVMZQDTB,0,2009,6,48,0,18000.0,0,0,0,8,0,2,7,0.0,1
E004349,FFHGKH,0,1997,18,25,0,60000.0,0,0,0,8,0,5,14,0.0,1
E00435,SMWNGKLSKXI,0,2011,4,48,0,24000.0,0,0,0,9,0,2,13,0.0,1
E004350,WPRGKGZDT,0,2014,1,32,0,24000.0,0,0,0,10,0,3,16,0.0,1
E004351,EDIAQM,0,2002,13,30,1,18000.0,0,0,0,9,0,4,14,0.0,1
E004352,TZMXQMUQE,0,1997,18,34,0,24000.0,0,0,1,10,0,1,19,0.0,1
E004353,KXLWAIXFJJV,0,2006,9,40,0,90000.0,0,0,0,10,0,3,0,0.0,0
E004354,JVTJDGYWGXWYV,0,2004,11,45,0,54000.0,0,0,0,8,0,3,8,0.0,1
E004355,TBZZDJOJFD,0,2004,11,38,1,90000.0,0,0,0,8,0,1,3,0.0,1
E004356,IWXBQHIA,0,2013,2,34,0,180000.0,0,0,1,9,0,5,19,0.0,1
E004357,UJTQWY,0,2002,13,25,1,54000.0,0,0,1,10,0,2,16,0.0,0
E004358,KBYDOJVYK,0,1998,17,47,0,24000.0,0,0,1,9,0,2,13,0.0,1
E004359,ZOWWAEB,0,2008,7,28,0,90000.0,0,0,0,9,0,2,13,0.0,1
E00436,PRPZTIG,0,2009,6,34,1,90000.0,0,0,0,8,0,5,13,0.0,0
E004360,ATOBRSAG,0,2001,14,39,0,90000.0,0,0,0,8,0,5,1,0.0,0
E004361,OWGZVONN,0,2006,9,44,0,36000.0,0,0,0,9,0,5,10,0.0,1
E004362,YWSBJPZ,0,2005,10,36,0,18000.0,0,0,1,10,0,4,20,0.0,0
E004363,VFXMMYM,0,2004,11,20,0,54000.0,0,0,0,9,0,5,3,0.0,1
E004364,RYBTLAQ,0,1996,19,41,1,60000.0,0,0,1,10,0,5,20,0.0,0
E004365,FGBGNOODJQJNHC,0,1999,16,23,0,24000.0,0,0,1,9,0,4,11,0.0,1
E004366,WCJHMN,0,2000,15,28,1,90000.0,0,0,0,9,0,4,18,0.0,1
E004367,KHHMQABWXF,0,2002,13,50,1,24000.0,0,0,1,9,0,3,9,0.0,1
E004368,CDYKKZST,0,2006,9,41,1,90000.0,0,0,1,10,0,4,3,0.0,1
E004369,AQYIHOSDUMCX,0,1999,16,20,1,24000.0,0,0,1,8,0,1,8,0.0,1
E00437,QGIFJUYTJAV,0,2009,6,45,0,24000.0,0,0,0,9,0,5,5,0.0,1
E004370,HGOYMRVWQT,0,2013,2,36,1,90000.0,0,0,0,10,0,4,20,0.0,1
E004371,USZIAWBPMIJJ,0,2015,0,31,1,18000.0,0,0,0,8,0,4,2,0.0,1
E004372,QYBBNQEM,0,1998,17,32,0,90000.0,0,0,1,8,0,5,20,0.0,1
E004373,PIBAOGHTRQDQCL,0,1997,18,50,1,54000.0,0,0,1,9,0,2,5,0.0,1
E004374,NAKCVXZWHOKKM,0,2004,11,36,0,18000.0,0,0,0,10,0,2,18,0.0,1
E004375,TZNWUSNRT,0,2013,2,34,1,54000.0,0,0,0,10,0,4,9,0.0,1
E004376,IHVTNXUZ,0,2002,13,23,0,18000.0,0,0,1,8,0,1,17,0.0,1
E004377,BHRACBMI,0,2007,8,31,0,60000.0,0,0,1,8,0,2,16,0.0,1
E004378,KIMMKGMAIZK,0,2000,15,36,0,24000.0,0,0,0,9,0,1,1,0.0,0
E004379,PNGOVFRTY,0,1999,16,48,1,54000.0,0,0,0,10,0,1,18,0.0,1
E00438,IDPBHOCEU,0,1997,18,47,1,60000.0,0,0,0,10,0,4,17,0.0,1
E004380,GJRLVVXX,0,2013,2,35,0,24000.0,0,0,1,8,0,4,14,0.0,1
E004381,YHMIGXP,0,2015,0,46,0,24000.0,0,0,1,9,0,4,20,0.0,1
E004382,RLWPDUMEMHI,0,2006,9,25,0,90000.0,0,0,0,8,0,3,8,0.0,0
E004383,EGEFVZ,0,2004,11,44,1,24000.0,0,0,0,10,0,5,19,0.0,0
E004384,AWVKJQBHR,0,2007,8,49,1,54000.0,0,0,0,8,0,5,16,0.0,1
E004385,CGGAVTHCTIJ,0,2008,7,46,1,60000.0,0,0,0,8,0,5,18,0.0,0
E004386,NWQSXQKFODX,0,1997,18,47,1,18000.0,0,0,1,10,0,1,0,0.0,1
E004387,GCHNJUZOZ,0,2000,15,46,0,90000.0,0,0,0,9,0,4,14,0.0,0
E004388,HFHYHTCO,0,2008,7,33,1,18000.0,0,0,0,8,0,5,15,0.0,1
E004389,PAULLMAY,0,2011,4,40,1,90000.0,0,0,1,10,0,5,2,0.0,1
E00439,HNTJLJYB,0,2013,2,41,0,54000.0,0,0,0,8,0,2,19,0.0,1
E004390,TWYPRIUB,0,2015,0,43,1,60000.0,0,0,0,9,0,5,5,0.0,0
E004391,JWKSVRTVX,0,2009,6,40,0,90000.0,0,0,1,8,0,1,0,0.0,0
E004392,BTIGZVLV,0,2001,14,47,0,90000.0,0,0,1,8,0,3,14,0.0,0
E004393,XKITVY,0,2009,6,40,1,54000.0,0,0,0,10,0,3,3,0.0,1
E004394,HSYLBBXKW,0,1996,19,36,0,18000.0,0,0,0,8,0,1,16,0.0,1
E004395,KJBJUIJSVDJ,0,1997,18,25,1,36000.0,0,0,1,9,0,1,1,0.0,1
E004396,MBMFYCLK,0,1998,17,44,1,54000.0,0,0,0,10,0,1,14,0.0,0
E004397,SDKRNYZUMU,0,1997,18,30,1,36000.0,0,0,1,10,0,2,2,0.0,0
E004398,XPVHBZQERNME,0,2013,2,35,0,18000.0,0,0,1,10,0,3,14,0.0,1
E004399,BVUOLH,0,2011,4,45,0,18000.0,0,0,1,8,0,2,7,0.0,1
E0044,PLEEAVUQ,0,2000,15,43,0,24000.0,0,0,0,9,0,3,19,0.0,1
E00440,OSKBRP,0,2015,0,26,1,90000.0,0,0,0,9,0,4,14,0.0,1
E004400,OVJOZPSKQNKB,0,1998,17,24,0,54000.0,0,0,0,9,0,1,15,0.0,1
E004401,SOMQJJ,0,2006,9,30,1,54000.0,0,0,0,10,0,4,19,0.0,1
E004402,RNZYJDXUJ,0,1997,18,49,1,54000.0,0,0,0,10,0,1,6,0.0,1
E004403,ARFWDEIBKB,0,1999,16,39,0,60000.0,0,0,0,10,0,4,12,0.0,1
E004404,MAARCRLCT,0,1999,16,32,0,54000.0,0,0,0,9,0,3,19,0.0,1
E004405,UXMXBVZOO,0,2008,7,26,0,24000.0,0,0,0,8,0,4,1,0.0,1
E004406,TGCIFCI,0,2001,14,48,0,90000.0,0,0,0,9,0,2,15,0.0,1
E004407,UFGHZGM,0,1999,16,35,0,24000.0,0,0,1,8,0,4,20,0.0,0
E004408,OXYFSODT,0,2013,2,21,0,54000.0,0,0,0,9,0,3,3,0.0,1
E004409,SUFDDDEGLSP,0,2015,0,39,0,54000.0,0,0,0,10,0,1,11,0.0,1
E00441,CCPHTHCI,0,2008,7,31,0,24000.0,0,0,0,8,0,4,1,0.0,1
E004410,KXPIXHFUBCZOZD,0,2015,0,50,1,90000.0,0,0,0,9,0,3,10,0.0,1
E004411,SMFODETSX,0,2007,8,25,1,90000.0,0,0,0,8,0,5,8,0.0,1
E004412,DIRWUNS,0,2008,7,50,0,54000.0,0,0,1,9,0,2,1,0.0,0
E004413,PJUHEYTEHI,0,1999,16,47,1,54000.0,0,0,1,8,0,4,20,0.0,0
E004414,QUZJSPJ,0,2001,14,20,0,18000.0,0,0,0,8,0,5,11,0.0,1
E004415,NNMCBOG,0,2001,14,46,0,54000.0,0,0,0,8,0,5,14,0.0,0
E004416,KZEOGLQXQRABDHC,0,2006,9,33,0,18000.0,0,0,0,10,0,1,13,0.0,1
E004417,RVQSGEOO,0,1996,19,43,0,54000.0,0,0,0,8,0,1,11,0.0,0
E004418,BGUBWNULUW,0,2006,9,35,0,24000.0,0,0,1,8,0,1,11,0.0,1
E004419,QSCJHZFFFCTOU,0,2008,7,28,0,18000.0,0,0,1,8,0,3,20,0.0,1
E00442,VFAEAHJ,0,2005,10,43,1,24000.0,0,0,0,10,0,4,8,0.0,1
E004420,OSCGJEIPJE,0,2014,1,34,1,60000.0,0,0,0,10,0,2,4,0.0,0
E004421,DIKGVSD,0,2003,12,35,1,24000.0,0,0,1,8,0,2,10,0.0,1
E004422,KDNDONDERWZJWE,0,2014,1,32,0,24000.0,0,0,0,8,0,4,0,0.0,1
E004423,PGJEMGNRZ,0,2010,5,39,0,60000.0,0,0,0,8,0,2,14,0.0,1
E004424,PUAXWU,0,2010,5,31,0,54000.0,0,0,1,10,0,2,8,0.0,1
E004425,IJIVY,0,2000,15,45,1,24000.0,0,0,0,10,0,2,15,0.0,0
E004426,TRYLIZWQWMX,0,1998,17,32,0,24000.0,0,0,0,8,0,3,7,0.0,0
E004427,NPQGWGU,0,2012,3,29,0,18000.0,0,0,1,9,0,1,7,0.0,1
E004428,XWAASQEH,0,2015,0,25,0,90000.0,0,0,0,10,0,4,4,0.0,1
E004429,GHRKUIFBOIDXB,0,1998,17,49,0,90000.0,0,0,1,8,0,3,14,0.0,1
E00443,JZJPWFO,0,2002,13,22,0,36000.0,0,0,0,10,0,4,13,0.0,1
E004430,GANLOKWJDR,0,1998,17,24,0,54000.0,0,0,0,10,0,5,11,0.0,0
E004431,LGNDCZEQ,0,2001,14,39,0,18000.0,0,0,1,9,0,3,15,0.0,1
E004432,INLBZAOLO,0,1996,19,39,0,54000.0,0,0,0,9,0,4,9,0.0,1
E004433,ASPPVK,0,2012,3,28,1,54000.0,0,0,0,8,0,1,18,0.0,1
